"";"0";"1";"MeanDecreaseAccuracy";"MeanDecreaseGini"
"callwait_Range";0,000734387212125674;-0,000554493700703101;9,45960203610894e-05;69,8015888339642
"months";0,0113780403407184;-0,00190335763612258;0,00478212231113377;417,402820284386
"uniqsubs";0,000814037113750467;9,50613492735717e-05;0,000457138890419174;94,2676686822959
"actvsubs";0,00036204785644204;-0,000118552374244485;0,000123264326793307;50,7687790666027
"crtcount";-1,67993307064897e-07;7,29978367423219e-08;-1,08516509165733e-08;15,2909569514018
"new_cell";4,66923634761565e-05;-3,44277682160455e-06;2,18555230993231e-05;49,9268185208558
"crclscod";7,49090081044893e-05;5,63431509067854e-05;6,58166178805585e-05;531,307077221323
"asl_flag";0,00100425119972721;-0,000305660342863962;0,000353770758313401;28,6355631731632
"totcalls";0,00523366961644338;-0,00357083508179905;0,000863637707704898;242,001965979784
"totmou";0,00441319049239436;-0,00289435575879029;0,000786233923405364;234,076973478599
"totrev";0,00500398664883579;-0,00266127970749444;0,00119682323369634;271,215465490226
"adjrev";0,00596827292400511;-0,00291617476751232;0,00155463974260445;279,761978045207
"adjmou";0,0044353734528649;-0,00282373794792089;0,000831440757652814;234,629805617109
"adjqty";0,00557180506765962;-0,00376146421531038;0,000937319530996311;241,365089953413
"avgrev";0,00366656652622909;-0,00248701613770988;0,000610451140567837;255,306425045359
"avgmou";0,00448703076581769;-0,00327815625566456;0,000630464658106267;240,951284973878
"avgqty";0,00571848598632542;-0,00382650831190166;0,000979581770230261;249,678954188189
"avg3mou";0,00327993534127344;-0,00100616995771365;0,00115371969435269;235,14033294093
"avg3qty";0,00394652117717036;-0,00233085459989693;0,000830022441695696;215,278517506741
"avg3rev";0,00252817511827579;-0,00152475674712916;0,00051641333318932;196,730292872844
"avg6mou";0,00292966542282576;-0,00178766914138111;0,000587586090543956;217,097661920083
"avg6qty";0,00278489253363707;-0,00168531851363955;0,000563376994427902;201,878117865801
"avg6rev";0,00266391748289831;-0,00186208592802302;0,00041571153435787;201,825267016209
"REF_QTY";-2,08964800349361e-05;7,20328484607625e-06;-6,94107618159254e-06;13,1928811367988
