"";"0";"1";"MeanDecreaseAccuracy";"MeanDecreaseGini"
"avg3mou";0,00371620765307773;-0,00151327908383895;0,00111656200891851;164,611567190708
"avg3qty";0,0030686504143444;-0,00144612096207616;0,000823659860544379;148,619500321245
"avg3rev";0,00243595548865792;-0,00152892306607478;0,000465279863779934;139,799794383484
"avg6mou";0,00283424228791265;-0,00174264348017788;0,000561791276953582;153,053389272233
"avg6qty";0,00307539901085549;-0,00217098078444952;0,000469786655197704;143,750386096654
"avg6rev";0,00231995366173605;-0,00124388496710003;0,000547616660629041;140,340360299796
"REF_QTY";1,33691816624051e-05;-1,00272767258167e-06;6,24437575258752e-06;9,09922027412299
"tot_ret";0,000379676214872661;0,000111610428079523;0,000246496011038523;16,825932249428
"tot_acpt";0,000331010542804445;0,000142031765538723;0,000237054189324826;18,5136958455665
"prizm_social_one";5,90749948117221e-05;6,90899875282664e-05;6,43414716375274e-05;129,819124165742
"div_type";6,85764127104179e-05;7,1910845946768e-06;3,81447398814311e-05;32,8121677297815
"area";0,00109291179183802;-0,000390943290474101;0,000355537633820363;565,235423287058
"dualband";3,85807784050118e-05;0,00017430819994341;0,000106076923230841;24,2573463951736
"refurb_new";0,000148307670621706;2,71209829334776e-05;8,90885177503585e-05;19,0568693458067
"hnd_price";0,00403145324959689;-0,0014576918737711;0,00130728515353444;261,828744221578
"pre_hnd_price";0,00280225351752499;-0,0016320093233725;0,000600273599774205;149,544851762211
"phones";0,00350026272535174;-0,00180658202338836;0,000866876251518221;72,0073534503861
"last_swap";0,00302164270179894;-0,000369177757923936;0,00133726969933884;79,0302927129262
"models";0,00241857574291265;-0,00122461484780905;0,000610128917026913;48,2877898000135
"hnd_webcap";0,00119717368348855;-0,000401086936062241;0,000402843479713164;45,9103154874899
"truck";7,465165500494e-05;-8,36780535226981e-05;-3,70065075728856e-06;14,2952982339992
"mtrcycle";8,44818134385048e-06;1,50184624491919e-06;5,01504044734046e-06;6,81615318598741
"rv";-1,66031234968633e-06;-2,17834632059424e-05;-1,16686221092542e-05;12,1459240466879
"occu1";4,09324039466593e-05;3,1004801702659e-05;3,60151699921123e-05;139,971720960092
"ownrent";0,000198521641574156;-7,48207702364601e-05;6,34974389785395e-05;17,5299124186577
"lor";0,00216881109940956;-0,00168007978614433;0,000258346968187956;508,574185784543
"dwlltype";0,000249026596738547;-0,000152631700774471;4,8830229194596e-05;27,8069403747751
"marital";0,000185582748548473;-0,000182194538739532;2,08836100913929e-06;74,1262615577976
"mailordr";8,04595123886522e-05;-4,42271647143345e-05;1,89157953427825e-05;11,4389821527403
"age1";0,000467768277821111;-0,000276914163545232;9,8397924400508e-05;114,139005142468
"age2";0,000236865264534976;-0,000152122019822408;4,35571573600342e-05;97,3283128962662
"wrkwoman";1,99194450068173e-06;1,88044664058033e-05;1,02556656016925e-05;10,4555797535496
"mailresp";9,80386664114189e-05;-0,000123073621278469;-1,18580048556401e-05;11,9932556092529
"children";3,89134220674588e-05;-4,01198852812327e-05;-5,09412155590198e-07;26,302586556841
"adults";0,000130184130501704;-0,000163055641302962;-1,56704970388298e-05;131,632880627481
"infobase";-2,90376309783008e-06;1,73868738693352e-05;7,1107295512787e-06;8,68360430550996
"income";0,000448154313632653;-0,000346869036384992;5,42640616608228e-05;264,296438577614
"numbcars";2,54663098264983e-05;-0,000130570556178874;-5,17009867211029e-05;45,3082336950734
"cartype";0,000283201001338216;-0,000333951279115727;-2,31864892326515e-05;121,271067577651
"HHstatin";0,000322836456474164;-0,000186416001428975;6,99826924505265e-05;90,7773379103573
"mailflag";-2,29259362635436e-06;-2,60719149738605e-06;-2,43239211705848e-06;3,58622338288101
"solflag";-4,18045062467699e-06;3,62471195127732e-06;-3,27554538698538e-07;4,77536748056326
"dwllsize";0,000714052487716676;-0,000592006481741848;6,50321960111151e-05;140,500157264217
"forgntvl";3,0075793299465e-07;2,61195761582274e-06;1,43625708183785e-06;11,9291698812016
"educ1";-1,70671449761296e-05;5,89204940025553e-05;2,07586270710317e-05;32,8711491765013
"proptype";0,000127315384935004;-4,67509342890811e-05;4,09362174851637e-05;27,5169177411994
"pcowner";2,36468580179041e-05;-1,6964549186029e-05;3,72297831704016e-06;10,627178042497
"ethnic";0,001014235562364;0,000105590050755774;0,000563765249370377;356,907786194454
"kid0_2";-1,43563202989719e-06;1,95338190468612e-05;8,83948743650725e-06;6,94935194303712
"kid3_5";-5,39777549456842e-06;1,31384412250175e-05;3,71574661524511e-06;7,00597491346516
"kid6_10";1,0058149755395e-05;-2,13289986549042e-05;-5,46999868245999e-06;8,84366127783547
"kid11_15";-9,89942713057833e-06;1,93300459971868e-05;4,62356006254553e-06;8,90630418072089
"kid16_17";5,89217616581112e-05;2,44674290996247e-06;3,07926054193005e-05;9,23086443884708
"creditcd";0,000124869524202193;-6,35208769657048e-05;3,10329757284949e-05;15,4677597633932
"car_buy";2,98740340561355e-05;-3,46515214850304e-05;-2,07795837519721e-06;16,3629243806775
"eqpdays";0,0100197707538635;0,00349905941501636;0,00678578439746949;398,69081047579
"age1_bool";0,000212758444084838;-0,000109101509349051;5,22890492049299e-05;8,15008883193545
"age2_bool";5,39544478506806e-05;-5,49879993650877e-05;2,24187972226215e-07;10,0036579690821
"REF_QTY_bool";-2,3312869883511e-05;1,36656559492944e-05;-4,94575657421071e-06;7,89952322242974
"retdays_bool";0,000365148996437851;0,000183455598588025;0,000275232537239741;14,1542458629719
"retdays_factor";0,000405823875405543;0,000164591840462637;0,000286226644479488;25,1066394907548
"rmcallsNA";3,8716308882953e-05;-3,17202444957549e-05;3,68904253471565e-06;14,5943399565099
"rmmouNA";2,62553320134883e-05;5,72809308897695e-06;1,61084099712675e-05;14,1339889870743
"rmrevNA";7,49316734569323e-07;1,17724688448521e-05;6,13851119354878e-06;14,3133344727625
"csaCities";0,00013486261316479;0,000176456716098088;0,000155514712808422;1063,91947878711
